Fruit,Temp,Humid (%),Light (Lux),VPD,Class
Pineapple,23,84,12.69256136,0.4495100195835313,Good
Tomato,23,92,10.40069682,0.22475500979176521,Good
Orange,24,95,19.31496687,0.14919587385827793,Bad
Pineapple,24,95,12.20210529,0.14919587385827793,Bad
Orange,24,95,14.75399666,0.14919587385827793,Bad
Tomato,23,89,7.404343951,0.30903813846367756,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Orange,24,95,16.38466179,0.14919587385827793,Bad
Banana,25,89,19.63480231,0.34845554892575326,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Orange,22,95,7.542720421,0.132196559610529,Good
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Orange,21,94,8.165410187,0.1492203238363241,Good
Tomato,25,95,14.43054353,0.1583888858753424,Bad
Orange,23,95,19.63480231,0.14047188111985376,Bad
Pineapple,24,95,14.27127328,0.14919587385827793,Good
Orange,22,95,6.162179985,0.132196559610529,Good
Orange,22,95,4.47356027,0.132196559610529,Good
Pineapple,24,95,11.01598084,0.14919587385827793,Bad
Tomato,24,95,14.75399666,0.14919587385827793,Bad
Banana,26,90,19.52760946,0.33614398286025615,Good
Orange,23,95,4.938486566,0.14047188111985376,Good
Pineapple,22,92,12.83585424,0.21151449537684597,Good
Orange,22,95,4.603308323,0.132196559610529,Good
Tomato,23,92,10.28117628,0.22475500979176521,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Banana,25,87,14.59144457,0.4118111032758902,Good
Tomato,24,88,10.58215896,0.35807009725986694,Good
Banana,26,90,19.20950925,0.33614398286025615,Good
Pineapple,23,87,12.76402932,0.365226890911619,Good
Orange,22,95,6.571662296,0.132196559610529,Good
Orange,22,95,4.735505087,0.132196559610529,Good
Tomato,24,95,14.83589827,0.14919587385827793,Bad
Orange,24,95,14.67251295,0.14919587385827793,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Orange,22,95,6.446808067,0.132196559610529,Good
Tomato,23,89,7.636059339,0.30903813846367756,Good
Orange,24,95,15.08413665,0.14919587385827793,Bad
Orange,23,95,19.95991509,0.14047188111985376,Bad
Orange,24,95,14.59144457,0.14919587385827793,Bad
Pineapple,24,95,13.95754575,0.14919587385827793,Good
Orange,22,95,6.48823229,0.132196559610529,Good
Banana,26,94,14.91822038,0.20168638971615405,Good
Orange,22,95,8.165410187,0.132196559610529,Good
Pineapple,25,95,11.46485093,0.1583888858753424,Bad
Pineapple,25,95,12.98058343,0.1583888858753424,Bad
Tomato,23,93,11.27059687,0.19666063356779473,Good
Orange,23,95,4.735505087,0.14047188111985376,Good
Tomato,24,95,12.13341843,0.14919587385827793,Bad
Pineapple,22,95,12.69256136,0.132196559610529,Good
Pineapple,23,95,12.90803823,0.14047188111985376,Good
Tomato,22,92,9.644005982,0.21151449537684597,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,22,95,6.48823229,0.132196559610529,Good
Orange,22,95,8.986156218,0.132196559610529,Good
Tomato,24,93,11.39978246,0.208874223401589,Good
Banana,26,94,15.33623116,0.20168638971615405,Good
Orange,24,95,14.67251295,0.14919587385827793,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Banana,24,90,16.47502321,0.29839174771655586,Good
Pineapple,25,95,4.802535216,0.1583888858753424,Bad
Pineapple,22,95,12.62144823,0.132196559610529,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Pineapple,23,95,12.55068787,0.14047188111985376,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Pineapple,22,95,13.42356205,0.132196559610529,Good
Orange,23,95,19.63480231,0.14047188111985376,Bad
Tomato,23,90,13.27441976,0.28094376223970663,Good
Orange,24,95,15.33623116,0.14919587385827793,Bad
Banana,26,94,15.50647254,0.20168638971615405,Good
Banana,25,86,13.88010234,0.4434888804509587,Good
Tomato,24,95,11.92938136,0.14919587385827793,Bad
Orange,23,95,14.91822038,0.14047188111985376,Bad
Orange,23,95,8.516848104,0.14047188111985376,Good
Tomato,24,95,14.43054353,0.14919587385827793,Good
Banana,26,90,19.85095108,0.33614398286025615,Good
Tomato,23,92,10.22184745,0.22475500979176521,Good
Banana,24,95,18.69070341,0.14919587385827793,BAD
Tomato,23,91,13.3488037,0.25284938601573614,Good
Pineapple,25,95,11.27059687,0.1583888858753424,Bad
Pineapple,22,83,12.48027818,0.4494683026757982,Good
Banana,25,95,14.83589827,0.1583888858753424,BAD
Pineapple,25,95,11.59594835,0.1583888858753424,Bad
Tomato,23,89,12.69256136,0.30903813846367756,Good
Orange,22,95,5.007419045,0.132196559610529,Good
Tomato,25,93,6.698275399,0.22174444022547934,Good
Orange,22,86,7.000692513,0.3701503669094808,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Banana,25,86,13.65010619,0.4434888804509587,Good
Tomato,24,95,16.47502321,0.14919587385827793,Bad
Orange,22,95,5.886678992,0.132196559610529,Good
Tomato,26,93,6.446808067,0.23530078800217913,Good
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Orange,22,95,6.956882353,0.132196559610529,Good
Pineapple,23,95,12.98058343,0.14047188111985376,Good
Tomato,24,95,12.98058343,0.14919587385827793,Bad
Orange,22,95,6.283027997,0.132196559610529,Good
Tomato,23,89,12.83585424,0.30903813846367756,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Orange,23,95,8.465927903,0.14047188111985376,Good
Banana,26,95,14.19224347,0.16807199143012852,Good
Orange,23,95,6.783674055,0.14047188111985376,Good
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Orange,23,95,19.74258151,0.14047188111985376,Bad
Tomato,26,93,6.529850053,0.23530078800217913,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Banana,24,95,12.48027818,0.14919587385827793,BAD
Banana,26,94,15.50647254,0.20168638971615405,Good
Tomato,24,94,10.76627794,0.1790350486299337,Good
Tomato,23,88,7.000692513,0.33713251468764804,Good
Orange,22,95,6.202275223,0.132196559610529,Good
Tomato,24,95,16.47502321,0.14919587385827793,Bad
Orange,23,83,4.409591293,0.4776043958075018,Good
Pineapple,24,95,14.91822038,0.14919587385827793,Bad
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Orange,23,95,15.42113219,0.14047188111985376,Bad
Tomato,24,95,12.13341843,0.14919587385827793,Bad
Orange,22,95,7.496378442,0.132196559610529,Good
Banana,26,95,16.93400512,0.16807199143012852,Good
Pineapple,25,95,11.39978246,0.1583888858753424,Bad
Orange,22,95,7.000692513,0.132196559610529,Good
Orange,24,95,15.00096563,0.14919587385827793,Bad
Orange,23,95,16.02789778,0.14047188111985376,Bad
Tomato,25,95,12.69256136,0.1583888858753424,Bad
Tomato,25,95,13.12676612,0.1583888858753424,Bad
Pineapple,24,95,14.27127328,0.14919587385827793,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Tomato,25,95,15.33623116,0.1583888858753424,Bad
Orange,24,95,18.89654455,0.14919587385827793,Bad
Orange,23,95,8.619414571,0.14047188111985376,Good
Tomato,24,95,16.02789778,0.14919587385827793,Bad
Banana,26,90,20.62641439,0.33614398286025615,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Orange,22,95,8.775098629,0.132196559610529,Good
Banana,26,90,19.63480231,0.33614398286025615,Good
Banana,26,95,17.40523312,0.16807199143012852,Good
Orange,23,95,8.364807255,0.14047188111985376,Good
Pineapple,23,95,12.69256136,0.14047188111985376,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Pineapple,25,95,11.01598084,0.1583888858753424,Bad
Tomato,25,95,13.20040797,0.1583888858753424,Bad
Banana,26,90,19.20950925,0.33614398286025615,Good
Tomato,24,90,12.83585424,0.29839174771655586,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Tomato,24,95,16.47502321,0.14919587385827793,Bad
Orange,23,95,15.50647254,0.14047188111985376,Bad
Tomato,23,90,12.90803823,0.28094376223970663,Good
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Orange,22,95,6.740875089,0.132196559610529,Good
Orange,22,95,6.162179985,0.132196559610529,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Tomato,23,89,10.58215896,0.30903813846367756,Good
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Orange,23,95,14.51078894,0.14047188111985376,Bad
Tomato,23,90,15.42113219,0.28094376223970663,Good
Pineapple,25,95,11.59594835,0.1583888858753424,Bad
Orange,24,95,15.08413665,0.14919587385827793,Bad
Tomato,25,95,12.76402932,0.1583888858753424,Bad
Orange,22,95,7.921396405,0.132196559610529,Good
Orange,23,95,16.29477154,0.14047188111985376,Bad
Orange,23,95,14.67251295,0.14047188111985376,Bad
Tomato,23,92,10.58215896,0.22475500979176521,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Banana,24,95,12.76402932,0.14919587385827793,BAD
Banana,24,95,17.79130513,0.14919587385827793,BAD
Banana,24,88,14.75399666,0.35807009725986694,Good
Pineapple,23,95,12.13341843,0.14047188111985376,Good
Tomato,23,89,7.730278953,0.30903813846367756,Good
Tomato,25,95,13.27441976,0.1583888858753424,Bad
Tomato,24,89,8.116146322,0.3282309224882116,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Tomato,25,95,15.67848238,0.1583888858753424,Bad
Orange,22,95,6.869873736,0.132196559610529,Good
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Pineapple,25,95,10.22184745,0.1583888858753424,Bad
Pineapple,25,95,12.20210529,0.1583888858753424,Bad
Orange,22,95,8.264637967,0.132196559610529,Good
Banana,24,95,17.30998858,0.14919587385827793,BAD
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,23,89,13.05349201,0.30903813846367756,Good
Banana,25,89,19.63480231,0.34845554892575326,Good
Tomato,23,91,8.264637967,0.25284938601573614,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Pineapple,25,95,11.72833871,0.1583888858753424,Bad
Banana,26,94,15.00096563,0.20168638971615405,Good
Orange,22,95,9.420521035,0.132196559610529,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Banana,24,95,16.84124175,0.14919587385827793,BAD
Orange,23,95,4.938486566,0.14047188111985376,Good
Tomato,24,88,10.52137857,0.35807009725986694,Good
Pineapple,24,95,11.79502342,0.14919587385827793,Bad
Pineapple,25,95,11.53023895,0.1583888858753424,Bad
Tomato,22,94,11.99705843,0.1586358715326348,Good
Tomato,25,95,13.49869706,0.1583888858753424,Bad
Tomato,25,95,14.91822038,0.1583888858753424,Bad
Orange,23,95,14.51078894,0.14047188111985376,Bad
Orange,23,95,19.85095108,0.14047188111985376,Bad
Banana,26,94,15.08413665,0.20168638971615405,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Orange,23,95,8.827487661,0.14047188111985376,Good
Banana,25,86,13.42356205,0.4434888804509587,Good
Tomato,22,90,12.98058343,0.26439311922105757,Good
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Pineapple,24,95,13.88010234,0.14919587385827793,Good
Tomato,24,95,16.29477154,0.14919587385827793,Bad
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Tomato,23,89,8.165410187,0.30903813846367756,Good
Orange,22,95,4.938486566,0.132196559610529,Good
Orange,22,95,6.698275399,0.132196559610529,Good
Tomato,22,92,9.814452454,0.21151449537684597,Good
Tomato,23,91,8.31460431,0.25284938601573614,Good
Tomato,24,95,16.11639251,0.14919587385827793,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,23,88,7.358649263,0.33713251468764804,Good
Orange,23,95,4.904260592,0.14047188111985376,Good
Banana,24,90,16.56585884,0.29839174771655586,Good
Tomato,25,95,15.85228317,0.1583888858753424,Bad
Banana,25,87,13.80304952,0.4118111032758902,Good
Tomato,24,95,12.83585424,0.14919587385827793,Bad
Banana,24,95,19.10462223,0.14919587385827793,BAD
Banana,26,90,21.08316911,0.33614398286025615,Good
Orange,22,95,7.0889296,0.132196559610529,Good
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Tomato,23,91,8.264637967,0.25284938601573614,Good
Orange,22,81,6.869873736,0.5023469265200093,Good
Banana,24,95,16.93400512,0.14919587385827793,BAD
Banana,24,90,16.74896501,0.29839174771655586,Good
Banana,24,95,12.62144823,0.14919587385827793,BAD
Tomato,24,95,16.38466179,0.14919587385827793,Bad
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Tomato,23,90,12.76402932,0.28094376223970663,Good
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Orange,22,95,6.740875089,0.132196559610529,Good
Orange,23,95,15.00096563,0.14047188111985376,Bad
Orange,22,95,6.613669965,0.132196559610529,Good
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Banana,24,95,12.27113269,0.14919587385827793,BAD
Pineapple,25,95,13.57421101,0.1583888858753424,Bad
Orange,22,95,7.000692513,0.132196559610529,Good
Orange,24,95,15.50647254,0.14919587385827793,Bad
Orange,24,95,15.76515749,0.14919587385827793,Bad
Tomato,22,93,13.80304952,0.18507518345474017,Good
Pineapple,25,95,9.757364232,0.1583888858753424,Bad
Orange,23,95,6.242557594,0.14047188111985376,Good
Orange,23,95,16.74896501,0.14047188111985376,Bad
Orange,23,95,4.570643409,0.14047188111985376,Good
Tomato,26,94,6.655874013,0.20168638971615405,Good
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Pineapple,23,95,12.41021712,0.14047188111985376,Good
Tomato,23,90,12.62144823,0.28094376223970663,Good
Tomato,23,91,10.64323454,0.25284938601573614,Good
Tomato,23,91,13.3488037,0.25284938601573614,Good
Orange,22,95,6.740875089,0.132196559610529,Good
Orange,22,95,6.122270991,0.132196559610529,Good
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Orange,22,95,7.133358572,0.132196559610529,Good
Banana,26,94,15.00096563,0.20168638971615405,Good
Orange,23,95,6.364536513,0.14047188111985376,Good
Pineapple,24,95,14.19224347,0.14919587385827793,Good
Orange,22,95,9.147105109,0.132196559610529,Good
Orange,24,95,15.33623116,0.14919587385827793,Bad
Banana,24,91,16.84124175,0.2685525729449001,Good
Orange,23,95,15.00096563,0.14047188111985376,Bad
Orange,23,95,4.802535216,0.14047188111985376,Good
Pineapple,23,95,12.27113269,0.14047188111985376,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Pineapple,25,95,14.35070581,0.1583888858753424,Bad
Banana,26,94,15.33623116,0.20168638971615405,Good
Orange,23,95,15.00096563,0.14047188111985376,Bad
Pineapple,22,92,12.69256136,0.21151449537684597,Good
Pineapple,22,95,12.83585424,0.132196559610529,Good
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Orange,21,94,9.255689372,0.1492203238363241,Good
Banana,24,95,19.31496687,0.14919587385827793,BAD
Pineapple,22,95,12.55068787,0.132196559610529,Good
Banana,24,95,12.41021712,0.14919587385827793,BAD
Orange,23,95,15.76515749,0.14047188111985376,Bad
Pineapple,25,95,10.16280412,0.1583888858753424,Bad
Tomato,26,90,7.0889296,0.33614398286025615,Good
Tomato,24,89,13.42356205,0.3282309224882116,Good
Pineapple,22,87,12.48027818,0.343711054987375,Good
Banana,25,89,19.85095108,0.34845554892575326,Good
Orange,22,95,6.783674055,0.132196559610529,Good
Banana,26,93,14.51078894,0.23530078800217913,Good
Tomato,24,90,13.05349201,0.29839174771655586,Good
Banana,25,89,20.29041491,0.34845554892575326,Good
Tomato,24,95,14.75399666,0.14919587385827793,Bad
Tomato,22,92,9.757364232,0.21151449537684597,Good
Orange,23,95,15.00096563,0.14047188111985376,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Tomato,23,90,12.69256136,0.28094376223970663,Good
Tomato,24,89,8.165410187,0.3282309224882116,Good
Pineapple,22,95,12.41021712,0.132196559610529,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Banana,24,95,12.90803823,0.14919587385827793,BAD
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Tomato,25,95,13.95754575,0.1583888858753424,Bad
Tomato,25,95,15.08413665,0.1583888858753424,Bad
Tomato,23,92,10.16280412,0.22475500979176521,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Tomato,24,76,16.56585884,0.7161401945197343,Good
Orange,23,95,15.00096563,0.14047188111985376,Bad
Pineapple,25,95,10.22184745,0.1583888858753424,Bad
Banana,24,95,13.42356205,0.14919587385827793,BAD
Tomato,22,90,13.20040797,0.26439311922105757,Good
Banana,25,89,20.62641439,0.34845554892575326,Good
Banana,24,95,20.62641439,0.14919587385827793,Good
Tomato,23,89,6.956882353,0.30903813846367756,Good
Tomato,23,92,10.10404473,0.22475500979176521,Good
Tomato,24,95,11.862037,0.14919587385827793,Good
Orange,23,95,16.93400512,0.14047188111985376,Bad
Tomato,25,95,15.33623116,0.1583888858753424,Bad
Banana,24,95,12.76402932,0.14919587385827793,BAD
Orange,23,95,4.735505087,0.14047188111985376,Good
Orange,23,95,15.76515749,0.14047188111985376,Bad
Orange,22,95,10.10404473,0.132196559610529,Good
Pineapple,23,86,12.76402932,0.3933212671355899,Good
Banana,26,90,19.42099897,0.33614398286025615,Good
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Pineapple,24,95,14.19224347,0.14919587385827793,Good
Pineapple,25,95,10.89052217,0.1583888858753424,Bad
Banana,25,86,13.65010619,0.4434888804509587,Good
Tomato,23,88,7.730278953,0.33713251468764804,Good
Banana,24,95,12.62144823,0.14919587385827793,BAD
Pineapple,25,95,9.929454577,0.1583888858753424,Bad
Tomato,23,89,7.000692513,0.30903813846367756,Good
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Banana,25,86,13.57421101,0.4434888804509587,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Banana,24,95,12.34050263,0.14919587385827793,BAD
Banana,26,90,18.69070341,0.33614398286025615,Good
Orange,23,95,18.58861217,0.14047188111985376,Bad
Orange,23,95,16.20534945,0.14047188111985376,Bad
Orange,23,95,16.74896501,0.14047188111985376,Bad
Orange,22,95,7.636059339,0.132196559610529,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Banana,26,95,17.5009837,0.16807199143012852,Good
Banana,24,95,17.88911347,0.14919587385827793,BAD
Tomato,24,76,17.59724365,0.7161401945197343,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Orange,23,95,5.042126986,0.14047188111985376,Good
Pineapple,25,95,13.95754575,0.1583888858753424,Bad
Tomato,24,95,12.90803823,0.14919587385827793,Bad
Tomato,22,92,9.531728808,0.21151449537684597,Good
Pineapple,25,95,10.16280412,0.1583888858753424,Bad
Orange,23,95,15.25176672,0.14047188111985376,Bad
Banana,24,95,16.84124175,0.14919587385827793,BAD
Tomato,25,95,12.76402932,0.1583888858753424,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,22,95,8.214906999,0.132196559610529,Good
Orange,23,95,16.11639251,0.14047188111985376,Bad
Pineapple,24,95,13.95754575,0.14919587385827793,Good
Tomato,22,92,9.757364232,0.21151449537684597,Good
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Orange,24,95,15.59225501,0.14919587385827793,Bad
Pineapple,22,89,12.69256136,0.2908324311431634,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Tomato,25,95,7.777721829,0.1583888858753424,Good
Banana,26,95,17.12100442,0.16807199143012852,Good
Tomato,23,89,7.542720421,0.30903813846367756,Good
Banana,24,86,13.72638492,0.41774844680317846,Good
Pineapple,22,95,12.76402932,0.132196559610529,Good
Orange,22,95,5.182587061,0.132196559610529,Good
Orange,22,95,6.242557594,0.132196559610529,Good
Pineapple,22,81,12.76402932,0.5023469265200093,Good
Banana,25,89,19.63480231,0.34845554892575326,Good
Pineapple,25,95,10.64323454,0.1583888858753424,Bad
Tomato,24,89,13.3488037,0.3282309224882116,Good
Orange,23,95,15.08413665,0.14047188111985376,Bad
Orange,23,95,20.06947764,0.14047188111985376,Bad
Orange,24,95,14.67251295,0.14919587385827793,Bad
Banana,24,95,19.31496687,0.14919587385827793,BAD
Tomato,23,90,12.76402932,0.28094376223970663,Good
Orange,23,95,16.65717174,0.14047188111985376,Bad
Banana,25,89,18.38606989,0.34845554892575326,Good
Pineapple,23,95,12.41021712,0.14047188111985376,Good
Orange,24,95,19.63480231,0.14919587385827793,Bad
Tomato,24,95,12.90803823,0.14919587385827793,Bad
Orange,23,95,4.972872478,0.14047188111985376,Good
